iter	Logloss
253	0.03004133889
254	0.03003724982
255	0.0300280574
256	0.03001879906
257	0.03001125826
258	0.03000488706
259	0.02999856459
260	0.0299862725
261	0.02997163155
262	0.02996225327
263	0.02994962427
264	0.02992847126
265	0.02991758614
266	0.02990024722
267	0.02988929244
268	0.0298796495
269	0.02986954249
270	0.02986335742
271	0.02985591217
272	0.02984903055
273	0.02984341396
274	0.02982942001
275	0.02982508289
276	0.02981336772
277	0.0297977944
278	0.0297896295
279	0.02978593112
280	0.02978225623
281	0.02977425443
282	0.02976061368
283	0.02975569182
284	0.02975220157
285	0.02974452092
286	0.02973337404
287	0.02972412578
288	0.02971054309
289	0.02970251981
290	0.02969132556
291	0.02967638757
292	0.02967191678
293	0.02966708275
294	0.02965384004
295	0.02964323897
296	0.02963471078
297	0.02962623214
298	0.02962256206
299	0.02961749581
300	0.02960452717
301	0.02959312444
302	0.02958586213
303	0.02957269288
304	0.02955446536
305	0.02954686482
306	0.02953691831
307	0.02953129312
308	0.02952303312
309	0.02951881464
310	0.0295113929
311	0.02950463354
312	0.02950071173
313	0.02949123394
314	0.02948598359
315	0.02947733875
316	0.02947252659
317	0.0294645444
318	0.02944646737
319	0.02943892235
320	0.02943246947
321	0.02942415662
322	0.02941041938
323	0.02940615337
324	0.02939925016
325	0.02939603609
326	0.02938962327
327	0.02938676693
328	0.02938039576
329	0.0293725576
330	0.0293656803
331	0.02936067008
332	0.02935879802
333	0.02935453013
334	0.02934357666
335	0.02933827627
336	0.02933324821
337	0.02932606286
338	0.02931781303
339	0.02930957142
340	0.02930672607
341	0.0292976074
342	0.02928710529
343	0.0292782775
344	0.02927124155
345	0.02926675571
346	0.02926140338
347	0.02924567799
348	0.02923890321
349	0.02923445095
350	0.02923284178
351	0.0292215187
352	0.02921363599
353	0.02920965295
354	0.02920439808
355	0.02919915843
356	0.02919234133
357	0.02918663588
358	0.02918046555
359	0.02917609646
360	0.02917056368
361	0.02916641265
362	0.02916115338
363	0.02915292939
364	0.0291444251
365	0.02913680519
366	0.02912028497
367	0.02911704999
368	0.02911302851
369	0.02910705513
370	0.0290967109
371	0.02909206031
372	0.0290859636
373	0.02908238945
374	0.02907027968
375	0.02905615944
376	0.02905064453
377	0.02904693573
378	0.02904137922
379	0.0290308718
380	0.02902492947
381	0.02902016007
382	0.0290109426
383	0.02899480871
384	0.02898853437
385	0.02898063097
386	0.02897527512
387	0.02897074827
388	0.02896094769
389	0.02895781356
390	0.02895299651
391	0.02894540369
392	0.02894042905
393	0.02893659353
394	0.02892897508
395	0.02892526247
396	0.02891675302
397	0.02891440755
398	0.02890362488
399	0.02889712824
400	0.02889241896
401	0.02889012945
402	0.02887801949
403	0.02887150869
404	0.02886746189
405	0.02886324018
406	0.02885911765
407	0.02885335396
408	0.02884701427
409	0.02883268626
410	0.02882721742
411	0.02882160397
412	0.02881494408
413	0.02880329786
414	0.02879978687
415	0.02879646249
416	0.02878928806
417	0.02877933231
418	0.02877239244
419	0.0287656316
420	0.02875686938
421	0.02875196984
422	0.0287454302
423	0.02873654121
424	0.02873226186
425	0.02872916212
426	0.02872278019
427	0.02871683555
428	0.02870592265
429	0.02869657169
430	0.02868848759
431	0.02868321176
432	0.02867764368
433	0.02867001823
434	0.02866331931
435	0.02865899729
436	0.02863487515
437	0.02862807811
438	0.02861471205
439	0.02860898277
440	0.02860608197
441	0.02859262017
442	0.02859073788
443	0.0285847332
444	0.02857246789
445	0.02856585424
446	0.02855833774
447	0.02855690056
448	0.02855169339
449	0.02854437073
450	0.0285379585
451	0.02853331132
452	0.02853058222
453	0.02852627048
454	0.02851920746
455	0.02851492375
456	0.02850977948
457	0.02850446155
458	0.0284982681
459	0.02849682358
460	0.02849065641
461	0.02848796773
462	0.02848037986
463	0.02847582396
464	0.02846803858
465	0.02846141918
466	0.02845157675
467	0.02844902234
468	0.02843867393
469	0.0284341003
470	0.02843265502
471	0.02842771096
472	0.02842066044
473	0.02841592433
474	0.02841153479
475	0.02840551792
476	0.02839137962
477	0.02838575792
478	0.02837839714
479	0.02837160938
480	0.02836781721
481	0.02836320449
482	0.02835773801
483	0.02835229929
484	0.02834886042
485	0.02834396532
486	0.028338956
487	0.02833593764
488	0.02833097103
489	0.02832428685
490	0.02832051299
491	0.02831435742
492	0.02831061063
493	0.02830379325
494	0.02830010121
495	0.02828918268
496	0.02828637884
497	0.02828185806
498	0.02827889366
499	0.02827323559
500	0.02826877007
501	0.0282599534
502	0.02825522148
503	0.02825353685
504	0.02825012463
505	0.02824262861
506	0.02823919927
507	0.02823373134
508	0.02822258338
509	0.02821836605
510	0.02821451659
511	0.02821176923
512	0.02820870232
513	0.02820694335
514	0.02820309309
515	0.02819804594
516	0.02819559417
517	0.02819402401
518	0.02818879464
519	0.02818294465
520	0.02817967652
521	0.02816827172
522	0.02815772599
523	0.02815185228
524	0.02814873705
525	0.02814133706
526	0.0281384082
527	0.02813630215
528	0.02813068637
529	0.02812615863
530	0.02812363016
531	0.02811930276
532	0.02810130974
533	0.0280925936
534	0.02808541261
535	0.02808317514
536	0.02807145032
537	0.0280696085
538	0.02806843802
539	0.02806698415
540	0.02805599834
541	0.02804947574
542	0.02804482353
543	0.02803637387
544	0.0280345676
545	0.02802534424
546	0.02802381337
547	0.02801798498
548	0.02801352353
549	0.02800891498
550	0.0280003954
551	0.02799451882
552	0.02798667694
553	0.02798268787
554	0.0279786261
555	0.02797493532
556	0.02797062095
557	0.02796564164
558	0.0279616755
559	0.02795443473
560	0.02795208559
561	0.02794884125
562	0.02794314415
563	0.02793965746
564	0.02793639781
565	0.02792875989
566	0.02792521813
567	0.02792015281
568	0.02791060961
569	0.02790848268
570	0.02790643129
571	0.02789987987
572	0.02788658923
573	0.02788170219
574	0.02787606713
575	0.02787143845
576	0.02786867311
577	0.0278637039
578	0.02786191525
579	0.02785698882
580	0.0278526747
581	0.02784644933
582	0.02784352098
583	0.02784089636
584	0.02783272468
585	0.02783081281
586	0.02782106198
587	0.02781669886
588	0.02781186857
589	0.02780980477
590	0.02780166044
591	0.02779609467
592	0.02778770572
593	0.02777738682
594	0.02777305866
595	0.02776766293
596	0.02776217375
597	0.02775765673
598	0.02775496732
599	0.02775006901
600	0.02774645767
601	0.02774235848
602	0.02773693605
603	0.02772826155
604	0.02772198666
605	0.02771877132
606	0.02771180413
607	0.02770699038
608	0.02770691237
609	0.02770691198
610	0.02770691121
611	0.02770690952
612	0.02770690757
613	0.02770690796
614	0.02770690718
615	0.02770690614
616	0.02770639352
617	0.02770251879
618	0.0276990793
619	0.02769841906
620	0.02769510274
621	0.02769040362
622	0.0276877542
623	0.02768221956
624	0.02768221554
625	0.02767850419
626	0.02767561994
627	0.02767060902
628	0.027670605
629	0.02766777878
630	0.02766278413
631	0.02766277751
632	0.0276626947
633	0.02766268886
634	0.02766268483
635	0.02766263097
636	0.02766262526
637	0.02766262058
638	0.02766261721
639	0.02766261578
640	0.02766217478
641	0.02765982619
642	0.02765274182
643	0.02765105397
644	0.02764938682
645	0.02764693138
646	0.02764339619
647	0.02763869174
648	0.02763530813
649	0.02763105773
650	0.02762599376
651	0.02762135665
652	0.02761877502
653	0.02761130353
654	0.02760638169
655	0.02760320079
656	0.02760094467
657	0.0275959996
658	0.02759188749
659	0.02759036471
660	0.02758880442
661	0.02758084307
662	0.02758084021
663	0.02758082425
664	0.02758082425
665	0.02758082425
666	0.02758082425
667	0.02758082425
668	0.02758082425
669	0.02758082425
670	0.02758082425
671	0.02758082425
672	0.02758082425
673	0.02758082425
674	0.02758082425
675	0.02758082425
676	0.02758082425
677	0.02758082425
678	0.02758082425
679	0.02758082425
680	0.02758082425
681	0.02758082425
682	0.02758082425
683	0.02758082425
684	0.02758082425
685	0.02758082425
686	0.02758082425
687	0.02758082425
688	0.02758082425
689	0.02758082425
690	0.02758082425
691	0.02758082425
692	0.02758082425
693	0.02758082425
694	0.02758082425
695	0.02758082425
696	0.02758082425
697	0.02758082425
698	0.02758082425
699	0.02758082425
700	0.02758082425
701	0.02758082425
702	0.02758082425
703	0.02758082425
704	0.02758082425
705	0.02758082425
706	0.02758082425
707	0.02758082425
708	0.02758082425
709	0.02758082425
710	0.02758082425
711	0.02758082425
712	0.02758082425
713	0.02758082425
714	0.02758082425
715	0.02758082425
716	0.02758082425
717	0.02758082425
718	0.02758082425
719	0.02758082425
720	0.02758082425
721	0.02758082425
722	0.02758082425
723	0.02758082425
724	0.02758082425
725	0.02758082425
726	0.02758082425
727	0.02758082425
728	0.02758082425
729	0.02758082425
730	0.02758082425
731	0.02758082425
732	0.02758082425
733	0.02758082425
734	0.02758082425
735	0.02758082425
736	0.02758082425
737	0.02758082425
738	0.02758082425
739	0.02758082425
740	0.02758082425
741	0.02758082425
742	0.02758082425
743	0.02758082425
744	0.02758082425
745	0.02758082425
746	0.02758082425
747	0.02758082425
748	0.02758082425
749	0.02758082425
750	0.02758082425
751	0.02758082425
752	0.02758082425
753	0.02758082425
754	0.02758082425
755	0.02758082425
756	0.02758082425
757	0.02758082425
758	0.02758082425
759	0.02758082425
760	0.02758082425
761	0.02758082425
762	0.02758082425
763	0.02758082425
764	0.02758082425
765	0.02758082425
766	0.02758082425
767	0.02758082425
768	0.02758082425
769	0.02758082425
770	0.02758082425
771	0.02758082425
772	0.02758082425
773	0.02758082425
774	0.02758082425
775	0.02758082425
776	0.02758082425
777	0.02758082425
778	0.02758082425
779	0.02758082425
780	0.02758082425
781	0.02758082425
782	0.02758082425
783	0.02758082425
784	0.02758082425
785	0.02758082425
786	0.02758082425
787	0.02758082425
788	0.02758082425
789	0.02758082425
790	0.02758082425
791	0.02758082425
792	0.02758082425
793	0.02758082425
794	0.02758082425
795	0.02758082425
796	0.02758082425
797	0.02758082425
798	0.02758082425
799	0.02758082425
800	0.02758082425
801	0.02758082425
802	0.02758082425
803	0.02758082425
804	0.02758082425
805	0.02758082425
806	0.02758082425
807	0.02758082425
808	0.02758082425
809	0.02758082425
810	0.02758082425
811	0.02758082425
812	0.02758082425
813	0.02758082425
814	0.02758082425
815	0.02758082425
816	0.02758082425
817	0.02758082425
818	0.02758082425
819	0.02758082425
820	0.02758082425
821	0.02758082425
822	0.02758082425
823	0.02758082425
824	0.02758082425
825	0.02758082425
826	0.02758082425
827	0.02758082425
828	0.02758082425
829	0.02758082425
830	0.02758082425
831	0.02758082425
832	0.02758082425
833	0.02758082425
834	0.02758082425
835	0.02758082425
836	0.02758082425
837	0.02758082425
838	0.02758082425
839	0.02758082425
840	0.02758082425
841	0.02758082425
842	0.02758082425
843	0.02758082425
844	0.02758082425
845	0.02758082425
846	0.02758082425
847	0.02758082425
848	0.02758082425
849	0.02758082425
850	0.02758082425
851	0.02758082425
852	0.02758082425
853	0.02758082425
854	0.02758082425
855	0.02758082425
856	0.02758082425
857	0.02758082425
858	0.02758082425
859	0.02758082425
860	0.02758082425
861	0.02758082425
862	0.02758082425
863	0.02758082425
864	0.02758082425
865	0.02758082425
866	0.02758082425
867	0.02758082425
868	0.02758082425
869	0.02758082425
870	0.02758082425
871	0.02758082425
872	0.02758082425
873	0.02758082425
874	0.02758082425
875	0.02758082425
876	0.02758082425
877	0.02758082425
878	0.02758082425
879	0.02758082425
880	0.02758082425
881	0.02758082425
882	0.02758082425
883	0.02758082425
884	0.02758082425
885	0.02758082425
886	0.02758082425
887	0.02758082425
888	0.02758082425
889	0.02758082425
890	0.02758082425
891	0.02758082425
892	0.02758082425
893	0.02758082425
894	0.02758082425
895	0.02758082425
896	0.02758082425
897	0.02758082425
898	0.02758082425
899	0.02758082425
900	0.02758082425
901	0.02758082425
902	0.02758082425
903	0.02758082425
904	0.02758082425
905	0.02758082425
906	0.02758082425
907	0.02758082425
908	0.02758082425
909	0.02758082425
910	0.02758082425
911	0.02758082425
912	0.02758082425
913	0.02758082425
914	0.02758082425
915	0.02758082425
916	0.02758082425
917	0.02758082425
918	0.02758082425
919	0.02758082425
920	0.02758082425
921	0.02758082425
922	0.02758082425
923	0.02758082425
924	0.02758082425
925	0.02758082425
926	0.02758082425
927	0.02758082425
928	0.02758082425
929	0.02758082425
930	0.02758082425
931	0.02758082425
932	0.02758082425
933	0.02758082425
934	0.02758082425
935	0.02758082425
936	0.02758082425
937	0.02758082425
938	0.02758082425
939	0.02758082425
940	0.02758082425
941	0.02758082425
942	0.02758082425
943	0.02758082425
944	0.02758082425
945	0.02758082425
946	0.02758082425
947	0.02758082425
948	0.02758082425
949	0.02758082425
950	0.02758082425
951	0.02758082425
952	0.02758082425
953	0.02758082425
954	0.02758082425
955	0.02758082425
956	0.02758082425
957	0.02758082425
958	0.02758082425
959	0.02758082425
960	0.02758082425
961	0.02758082425
962	0.02758082425
963	0.02758082425
964	0.02758082425
965	0.02758082425
966	0.02758082425
967	0.02758082425
968	0.02758082425
969	0.02758082425
970	0.02758082425
971	0.02758082425
972	0.02758082425
973	0.02758082425
974	0.02758082425
975	0.02758082425
976	0.02758082425
977	0.02758082425
978	0.02758082425
979	0.02758082425
980	0.02758082425
981	0.02758082425
982	0.02758082425
983	0.02758082425
984	0.02758082425
985	0.02758082425
986	0.02758082425
987	0.02758082425
988	0.02758082425
989	0.02758082425
990	0.02758082425
991	0.02758082425
992	0.02758082425
993	0.02758082425
994	0.02758082425
995	0.02758082425
996	0.02758082425
997	0.02758082425
998	0.02758082425
999	0.02758082425
